Date (dd-mm-yyyy hh:mm UTC),X Position (m),Y Position (m),Z Position (m),Beacon Name,5% MaxDtrRange (m),AveDtrRangeDeltaFrom3DPos (m),Total Vertical Movement (m) (from initial calculated pos),Ave Vertical Velocity (mm/s),Interpolation,90% Interval X +/- (m),90% Interval Y +/- (m),90% Interval Z +/- (m)
31/05/2021 06:00,87818.6,43406.2,4570.4,bcn_CTIA,8.2,7.0,-72.3,-0.0265,1,10.73,7.50,32.08
03/06/2021 05:59,87818.6,43406.2,4570.4,bcn_CTIA,8.2,7.0,-72.3,0.0000,1,10.73,7.50,32.08
06/06/2021 05:59,87818.6,43406.2,4570.4,bcn_CTIA,8.2,7.0,-72.3,0.0000,1,10.73,7.50,32.08
08/04/2020 11:00,87794.8,43396.6,4747.7,bcn_CZW9,11.3,0.1,0.0,0.0000,1,9.73,8.09,7.05
11/04/2020 11:00,87794.8,43396.6,4747.7,bcn_CZW9,11.3,0.1,0.0,0.0000,1,9.73,8.09,7.05
14/04/2020 11:00,87794.8,43396.6,4747.7,bcn_CZW9,11.3,0.1,0.0,0.0000,1,9.73,8.09,7.05
17/04/2020 11:00,87794.8,43396.6,4747.8,bcn_CZW9,11.3,0.1,0.0,0.0000,1,9.73,8.09,7.05
20/04/2020 11:00,87794.8,43396.6,4747.8,bcn_CZW9,11.3,0.1,0.0,0.0000,1,9.73,8.09,7.05
23/04/2020 11:00,87794.8,43396.6,4747.8,bcn_CZW9,11.3,0.1,0.0,0.0000,1,9.73,8.09,7.05
26/04/2020 11:00,87794.9,43396.6,4747.8,bcn_CZW9,11.3,0.1,0.0,0.0000,1,9.73,8.09,7.05
29/04/2020 11:00,87794.9,43396.6,4747.8,bcn_CZW9,11.3,0.1,0.0,0.0000,1,9.73,8.09,7.05
02/05/2020 11:00,87794.9,43396.6,4747.8,bcn_CZW9,11.3,0.1,0.1,0.0000,1,9.73,8.09,7.05
05/05/2020 11:00,87794.9,43396.6,4747.8,bcn_CZW9,11.3,0.1,0.1,0.0000,1,9.73,8.09,7.05
08/05/2020 11:00,87794.9,43396.6,4747.8,bcn_CZW9,11.3,0.1,0.1,0.0000,1,9.73,8.09,7.05
11/05/2020 11:00,87794.9,43396.6,4747.8,bcn_CZW9,11.3,0.1,0.1,0.0000,1,9.73,8.09,7.05
14/05/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.3,0.1,0.1,0.0000,1,9.73,8.09,7.05
17/05/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.3,0.1,0.1,0.0000,1,9.73,8.09,7.05
20/05/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.3,0.1,0.1,0.0000,1,9.73,8.09,7.05
23/05/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.3,0.1,0.1,0.0000,1,9.73,8.09,7.05
26/05/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.3,0.1,0.1,0.0000,1,9.73,8.09,7.05
29/05/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.3,0.1,0.1,0.0000,1,9.73,8.09,7.05
01/06/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.3,0.1,0.1,0.0000,1,9.73,8.09,7.05
04/06/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
07/06/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
10/06/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
13/06/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
16/06/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
19/06/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
22/06/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
25/06/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
28/06/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
01/07/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
04/07/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
07/07/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
10/07/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
13/07/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
16/07/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
19/07/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
22/07/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
25/07/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
28/07/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
31/07/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
03/08/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,1,9.01,8.19,6.39
06/08/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,1,9.01,8.19,6.39
09/08/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
12/08/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
15/08/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
18/08/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
21/08/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
24/08/2020 11:00,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,1,9.01,8.19,6.39
27/08/2020 11:00,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,1,9.01,8.19,6.39
30/08/2020 11:00,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,1,9.01,8.19,6.39
02/09/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
05/09/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
08/09/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
11/09/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
14/09/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
17/09/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
20/09/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
23/09/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
26/09/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,1,9.01,8.19,6.39
29/09/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,1,9.01,8.19,6.39
02/10/2020 11:00,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,1,9.01,8.19,6.39
05/10/2020 11:00,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,1,9.01,8.19,6.39
08/10/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,1,9.01,8.19,6.39
11/10/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,1,9.01,8.19,6.39
14/10/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,1,9.01,8.19,6.39
17/10/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,1,9.01,8.19,6.39
20/10/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,1,9.01,8.19,6.39
23/10/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
26/10/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
29/10/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
01/11/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
04/11/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,9.01,8.19,6.39
07/11/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,8.77,7.68,5.94
10/11/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,8.77,7.68,5.94
13/11/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,8.77,7.68,5.94
16/11/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,8.77,7.68,5.94
19/11/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,8.77,7.68,5.94
22/11/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,8.77,7.68,5.94
25/11/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,8.77,7.68,5.94
28/11/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,8.77,7.68,5.94
01/12/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,8.77,7.68,5.94
04/12/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,8.77,7.68,5.94
07/12/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,8.77,7.68,5.94
10/12/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,8.77,7.68,5.94
13/12/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,8.77,7.68,5.94
16/12/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,8.77,7.68,5.94
19/12/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,8.77,7.68,5.94
22/12/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,8.77,7.68,5.94
25/12/2020 10:59,87794.9,43396.6,4747.8,bcn_CZW9,11.8,0.1,0.1,0.0000,0,8.77,7.68,5.94
28/12/2020 11:00,87795.1,43395.1,4744.0,bcn_CZW9,11.8,2.4,-3.8,-0.0149,0,8.47,7.40,5.93
31/12/2020 11:00,87795.1,43395.6,4742.9,bcn_CZW9,11.7,1.8,-4.8,-0.0040,0,8.44,7.38,5.93
03/01/2021 11:00,87795.0,43396.0,4741.9,bcn_CZW9,11.6,1.3,-5.8,-0.0040,0,8.39,7.36,5.94
06/01/2021 11:00,87795.0,43396.5,4740.9,bcn_CZW9,11.4,1.3,-6.9,-0.0040,0,8.35,7.34,5.94
09/01/2021 11:00,87793.7,43397.1,4738.7,bcn_CZW9,11.3,1.3,-9.0,-0.0082,0,8.22,7.24,5.93
12/01/2021 11:00,87792.3,43397.8,4736.6,bcn_CZW9,11.2,1.7,-11.2,-0.0083,0,8.06,7.15,5.92
15/01/2021 11:00,87791.0,43398.4,4734.4,bcn_CZW9,11.1,2.2,-13.3,-0.0084,0,7.90,7.05,5.90
18/01/2021 11:00,87789.7,43399.0,4732.2,bcn_CZW9,11.0,2.7,-15.6,-0.0086,0,7.75,6.95,5.85
21/01/2021 10:59,87789.7,43399.4,4731.1,bcn_CZW9,11.0,2.4,-16.6,-0.0042,0,7.73,6.92,5.87
24/01/2021 10:59,87789.7,43399.8,4730.0,bcn_CZW9,10.9,2.3,-17.8,-0.0043,0,7.72,6.92,5.90
27/01/2021 11:00,87789.7,43400.2,4728.9,bcn_CZW9,10.8,2.5,-18.9,-0.0043,0,7.69,6.92,5.91
30/01/2021 11:00,87789.7,43400.6,4727.7,bcn_CZW9,10.8,2.8,-20.0,-0.0043,1,7.67,6.90,5.93
02/02/2021 11:00,87787.0,43400.8,4724.4,bcn_CZW9,10.7,3.3,-23.4,-0.0130,0,7.42,6.68,5.84
05/02/2021 11:00,87787.1,43401.3,4723.5,bcn_CZW9,10.6,3.3,-24.2,-0.0032,0,7.41,6.65,5.84
08/02/2021 11:00,87787.5,43402.1,4720.9,bcn_CZW9,10.6,3.5,-26.8,-0.0100,0,7.25,6.58,5.89
11/02/2021 11:00,87789.8,43400.8,4716.0,bcn_CZW9,10.5,4.3,-31.8,-0.0192,0,6.96,6.36,6.05
14/02/2021 11:00,87791.1,43400.7,4713.4,bcn_CZW9,10.4,4.5,-34.3,-0.0099,0,6.83,6.25,6.12
17/02/2021 10:59,87791.8,43400.7,4711.2,bcn_CZW9,10.4,4.6,-36.6,-0.0086,0,6.71,6.27,6.13
20/02/2021 10:59,87792.6,43400.5,4708.9,bcn_CZW9,10.3,4.7,-38.8,-0.0087,1,6.60,6.19,6.14
23/02/2021 10:59,87793.1,43400.1,4706.9,bcn_CZW9,10.2,4.7,-40.9,-0.0080,1,6.44,6.10,6.22
26/02/2021 11:00,87793.7,43399.5,4704.8,bcn_CZW9,10.2,4.7,-43.0,-0.0080,1,6.32,5.98,6.30
01/03/2021 11:00,87793.7,43399.8,4703.1,bcn_CZW9,10.2,4.8,-44.6,-0.0063,1,6.26,5.92,6.34
04/03/2021 11:00,87793.4,43400.1,4701.8,bcn_CZW9,10.1,4.9,-46.0,-0.0053,1,6.20,5.90,6.38
07/03/2021 11:00,87793.1,43400.3,4700.4,bcn_CZW9,10.1,5.0,-47.3,-0.0053,1,6.13,5.89,6.40
10/03/2021 11:00,87792.8,43400.5,4699.0,bcn_CZW9,10.1,5.1,-48.7,-0.0054,1,6.09,5.87,6.42
13/03/2021 11:00,87793.9,43400.8,4696.3,bcn_CZW9,10.1,5.4,-51.4,-0.0104,1,5.98,5.83,6.48
16/03/2021 11:00,87793.8,43401.2,4695.1,bcn_CZW9,10.1,5.3,-52.6,-0.0045,1,5.96,5.83,6.52
19/03/2021 11:00,87793.4,43401.4,4694.5,bcn_CZW9,10.0,5.1,-53.3,-0.0025,1,5.95,5.81,6.52
22/03/2021 11:00,87792.0,43401.1,4693.3,bcn_CZW9,10.0,5.5,-54.4,-0.0045,1,5.92,5.77,6.46
25/03/2021 11:00,87791.6,43401.4,4692.6,bcn_CZW9,10.0,5.3,-55.1,-0.0026,1,5.90,5.77,6.48
28/03/2021 11:00,87791.2,43401.6,4691.9,bcn_CZW9,10.0,5.1,-55.8,-0.0026,1,5.89,5.76,6.48
31/03/2021 11:00,87790.7,43402.0,4691.2,bcn_CZW9,10.0,4.9,-56.5,-0.0029,1,5.83,5.75,6.51
03/04/2021 11:00,87790.2,43402.3,4690.4,bcn_CZW9,9.9,4.7,-57.3,-0.0029,1,5.79,5.74,6.52
06/04/2021 11:00,87789.8,43402.7,4689.7,bcn_CZW9,9.9,4.6,-58.0,-0.0029,1,5.78,5.72,6.53
09/04/2021 11:00,87789.6,43402.9,4689.0,bcn_CZW9,9.9,4.4,-58.7,-0.0027,1,5.77,5.71,6.55
12/04/2021 11:00,87789.6,43402.8,4688.1,bcn_CZW9,9.9,4.3,-59.6,-0.0035,1,5.75,5.68,6.59
15/04/2021 11:00,87789.6,43402.7,4687.2,bcn_CZW9,9.8,4.2,-60.6,-0.0035,1,5.74,5.65,6.63
18/04/2021 11:00,87789.6,43402.6,4686.3,bcn_CZW9,9.8,4.1,-61.5,-0.0035,1,5.72,5.62,6.68
21/04/2021 11:00,87789.6,43402.6,4685.3,bcn_CZW9,9.8,3.9,-62.4,-0.0036,1,5.69,5.60,6.74
24/04/2021 11:00,87789.3,43402.3,4684.2,bcn_CZW9,9.8,4.0,-63.5,-0.0043,1,5.64,5.59,6.76
27/04/2021 11:00,87789.0,43402.1,4683.1,bcn_CZW9,9.8,4.3,-64.7,-0.0044,1,5.60,5.57,6.78
30/04/2021 11:00,87788.9,43402.0,4682.0,bcn_CZW9,9.7,4.5,-65.7,-0.0040,1,5.56,5.55,6.79
03/05/2021 11:00,87788.6,43402.1,4681.6,bcn_CZW9,9.7,4.5,-66.1,-0.0016,1,5.55,5.54,6.80
06/05/2021 11:00,87788.4,43402.2,4681.2,bcn_CZW9,9.7,4.5,-66.5,-0.0016,1,5.54,5.54,6.81
09/05/2021 11:00,87788.2,43402.3,4680.8,bcn_CZW9,9.7,4.5,-66.9,-0.0016,1,5.53,5.53,6.83
12/05/2021 11:00,87787.9,43402.3,4680.4,bcn_CZW9,9.7,4.5,-67.4,-0.0016,1,5.52,5.53,6.84
15/05/2021 11:00,87787.9,43402.1,4679.8,bcn_CZW9,9.6,4.5,-68.0,-0.0023,1,5.50,5.52,6.87
18/05/2021 11:00,87787.9,43401.9,4679.2,bcn_CZW9,9.6,4.6,-68.5,-0.0022,1,5.48,5.53,6.90
21/05/2021 11:00,87787.9,43401.7,4678.6,bcn_CZW9,9.6,4.6,-69.1,-0.0022,1,5.46,5.52,6.92
24/05/2021 11:00,87787.9,43401.4,4678.0,bcn_CZW9,9.6,4.7,-69.7,-0.0025,1,5.43,5.55,6.95
27/05/2021 11:00,87787.6,43401.4,4677.4,bcn_CZW9,9.5,4.7,-70.3,-0.0021,1,5.41,5.60,6.97
30/05/2021 11:00,87787.4,43401.3,4676.9,bcn_CZW9,9.5,4.7,-70.8,-0.0021,1,5.38,5.66,6.99
02/06/2021 11:00,87787.2,43401.2,4676.3,bcn_CZW9,9.5,4.7,-71.4,-0.0021,1,5.35,5.68,7.00
05/06/2021 11:00,87786.9,43401.2,4675.8,bcn_CZW9,9.5,4.7,-71.9,-0.0021,1,5.33,5.67,7.02
08/06/2021 11:00,87786.7,43401.2,4675.3,bcn_CZW9,9.4,4.7,-72.4,-0.0019,1,5.30,5.71,7.04
11/06/2021 11:00,87786.3,43401.2,4674.8,bcn_CZW9,9.4,4.7,-73.0,-0.0021,1,5.27,5.80,7.05
14/06/2021 11:00,87785.9,43401.1,4674.2,bcn_CZW9,9.4,4.7,-73.5,-0.0021,1,5.26,5.89,7.06
17/06/2021 11:00,87785.6,43401.1,4673.6,bcn_CZW9,9.4,4.7,-74.1,-0.0022,1,5.32,6.00,7.07
20/06/2021 11:00,87785.3,43401.1,4673.1,bcn_CZW9,9.3,4.7,-74.6,-0.0021,1,5.40,6.05,7.09
23/06/2021 11:00,87784.7,43400.9,4672.5,bcn_CZW9,9.3,4.7,-75.3,-0.0024,1,5.38,6.10,7.11
26/06/2021 11:00,87784.5,43400.8,4672.0,bcn_CZW9,9.3,4.7,-75.7,-0.0019,1,5.45,6.18,7.25
29/06/2021 11:00,87784.2,43400.8,4671.5,bcn_CZW9,9.3,4.6,-76.2,-0.0019,1,5.45,6.18,7.29
02/07/2021 11:00,87783.9,43400.7,4671.0,bcn_CZW9,9.2,4.6,-76.7,-0.0019,1,5.44,6.20,7.38
05/07/2021 11:00,87783.7,43400.7,4670.6,bcn_CZW9,9.2,4.6,-77.1,-0.0017,1,5.44,6.19,7.54
08/07/2021 11:00,87783.5,43400.7,4670.2,bcn_CZW9,9.2,4.5,-77.6,-0.0017,1,5.44,6.18,7.43
11/07/2021 11:00,87783.4,43400.6,4669.7,bcn_CZW9,9.2,4.5,-78.0,-0.0017,1,5.43,6.18,7.46
14/07/2021 11:00,87783.2,43400.6,4669.3,bcn_CZW9,9.1,4.4,-78.4,-0.0017,1,5.43,6.19,7.49
17/07/2021 11:00,87783.0,43400.6,4668.9,bcn_CZW9,9.1,4.4,-78.9,-0.0017,1,5.47,6.19,7.66
20/07/2021 11:00,87782.8,43400.6,4668.4,bcn_CZW9,9.1,4.3,-79.3,-0.0017,1,5.52,6.24,7.77
23/07/2021 11:00,87782.5,43400.5,4667.9,bcn_CZW9,9.0,4.3,-79.8,-0.0019,1,5.54,6.31,7.83
26/07/2021 11:00,87782.2,43400.5,4667.4,bcn_CZW9,9.0,4.3,-80.3,-0.0019,1,5.61,6.45,7.92
29/07/2021 11:00,87781.9,43400.5,4666.9,bcn_CZW9,9.0,4.3,-80.8,-0.0019,1,5.66,6.52,8.37
01/08/2021 11:00,87781.7,43400.4,4666.4,bcn_CZW9,9.0,4.2,-81.3,-0.0019,1,5.78,6.82,8.74
04/08/2021 11:00,87781.5,43400.3,4665.9,bcn_CZW9,8.9,4.2,-81.8,-0.0019,1,5.80,6.94,8.94
07/08/2021 11:00,87781.3,43400.3,4665.4,bcn_CZW9,8.9,4.2,-82.3,-0.0019,1,6.11,7.56,10.42
10/08/2021 11:00,87781.1,43400.2,4664.9,bcn_CZW9,8.9,4.1,-82.8,-0.0019,1,6.41,7.97,11.65
13/08/2021 11:00,87780.9,43400.1,4664.4,bcn_CZW9,8.9,4.1,-83.3,-0.0020,1,6.83,10.04,13.35
16/08/2021 11:00,87780.7,43400.1,4663.9,bcn_CZW9,8.8,4.1,-83.8,-0.0020,1,6.93,10.12,14.04
19/08/2021 11:00,87780.5,43400.1,4663.4,bcn_CZW9,8.8,4.0,-84.3,-0.0020,1,7.28,10.65,15.16
22/08/2021 11:00,87780.3,43400.0,4662.9,bcn_CZW9,8.8,4.0,-84.9,-0.0020,1,7.51,11.68,16.06
25/08/2021 11:00,87780.0,43399.9,4662.3,bcn_CZW9,8.8,4.0,-85.5,-0.0023,1,8.39,12.55,16.77
28/08/2021 11:00,87779.8,43399.8,4661.7,bcn_CZW9,8.7,4.0,-86.1,-0.0023,1,8.97,13.43,17.57
31/08/2021 11:00,87779.5,43399.7,4661.1,bcn_CZW9,8.7,4.0,-86.7,-0.0024,1,9.92,14.45,18.14
03/09/2021 11:00,87779.3,43399.5,4660.5,bcn_CZW9,8.7,4.1,-87.3,-0.0023,1,10.54,15.53,18.92
06/09/2021 11:00,87779.2,43399.4,4659.9,bcn_CZW9,8.7,4.2,-87.8,-0.0021,1,10.95,15.88,19.33
09/09/2021 11:00,87779.1,43399.3,4659.4,bcn_CZW9,8.6,3.7,-88.4,-0.0021,1,9.60,15.69,19.87
12/09/2021 11:00,87778.5,43399.4,4658.7,bcn_CZW9,8.6,4.1,-89.0,-0.0025,1,10.81,16.15,19.93
15/09/2021 11:00,87778.2,43399.4,4658.1,bcn_CZW9,8.6,4.1,-89.6,-0.0022,1,11.43,16.61,20.73
18/09/2021 11:00,87778.0,43399.4,4657.7,bcn_CZW9,8.6,4.1,-90.1,-0.0018,1,11.79,16.96,21.09
21/09/2021 11:00,87777.7,43399.4,4657.2,bcn_CZW9,8.6,4.2,-90.6,-0.0018,1,12.09,17.18,21.56
24/09/2021 11:00,87777.5,43399.5,4656.7,bcn_CZW9,8.5,4.2,-91.0,-0.0019,1,12.49,17.55,22.08
27/09/2021 11:00,87777.2,43399.5,4656.2,bcn_CZW9,8.5,4.2,-91.5,-0.0019,1,12.89,17.77,22.70
30/09/2021 11:00,87776.8,43399.4,4655.6,bcn_CZW9,8.5,4.3,-92.1,-0.0023,1,13.12,18.41,23.10
03/10/2021 11:00,87776.5,43399.4,4655.0,bcn_CZW9,8.5,4.4,-92.7,-0.0023,0,13.43,18.57,23.56
06/10/2021 10:59,87776.2,43399.4,4654.6,bcn_CZW9,8.5,4.5,-93.2,-0.0019,0,13.84,18.78,24.14
09/10/2021 10:59,87776.0,43399.5,4654.1,bcn_CZW9,8.5,4.5,-93.7,-0.0019,0,14.21,18.85,24.44
12/10/2021 10:59,87775.8,43399.4,4653.5,bcn_CZW9,8.5,4.6,-94.2,-0.0020,0,14.37,18.91,24.91
15/10/2021 10:59,87776.8,43400.6,4654.4,bcn_CZW9,8.4,4.6,-93.3,0.0033,0,14.86,17.76,22.66
18/10/2021 10:59,87776.5,43400.7,4653.9,bcn_CZW9,8.4,4.7,-93.8,-0.0019,0,15.07,17.87,23.27
21/10/2021 10:59,87776.2,43400.7,4653.4,bcn_CZW9,8.4,4.7,-94.3,-0.0019,0,15.58,18.04,23.84
24/10/2021 11:00,87776.0,43400.8,4653.0,bcn_CZW9,8.4,4.8,-94.8,-0.0019,1,15.91,18.22,24.34
27/10/2021 10:59,87775.7,43400.8,4652.5,bcn_CZW9,8.4,4.8,-95.3,-0.0019,0,16.42,18.39,24.71
30/10/2021 10:59,87775.4,43400.9,4652.0,bcn_CZW9,8.4,4.9,-95.8,-0.0019,0,16.77,18.67,25.12
02/11/2021 10:59,87775.2,43400.9,4651.5,bcn_CZW9,8.4,4.9,-96.2,-0.0019,0,16.70,18.88,25.44
05/11/2021 10:59,87774.9,43401.0,4651.0,bcn_CZW9,8.4,4.9,-96.7,-0.0019,0,16.62,19.06,25.92
08/11/2021 10:59,87763.4,43415.6,4673.6,bcn_CZW9,8.3,9.1,-74.1,0.0874,0,15.08,18.66,29.61
11/11/2021 10:59,87762.9,43415.8,4673.4,bcn_CZW9,8.3,9.2,-74.3,-0.0009,0,15.23,18.89,30.45
14/11/2021 10:59,87773.0,43411.2,4653.3,bcn_CZW9,8.3,0.8,-94.4,-0.0775,1,7.20,9.39,11.67
17/11/2021 10:59,87772.7,43400.1,4647.8,bcn_CZW9,8.3,4.8,-99.9,-0.0213,0,13.46,17.28,27.86
20/11/2021 10:59,87772.4,43400.2,4647.3,bcn_CZW9,8.3,4.9,-100.4,-0.0019,0,13.07,16.76,27.85
23/11/2021 10:59,87772.1,43400.3,4646.8,bcn_CZW9,8.3,4.9,-100.9,-0.0019,0,11.87,16.19,28.14
26/11/2021 10:59,87771.7,43400.3,4646.3,bcn_CZW9,8.3,4.9,-101.4,-0.0019,0,11.39,15.71,28.05
29/11/2021 10:59,87771.4,43400.4,4645.8,bcn_CZW9,8.2,5.0,-101.9,-0.0019,0,10.91,14.92,27.80
02/12/2021 10:59,87771.1,43400.5,4645.3,bcn_CZW9,8.2,5.0,-102.4,-0.0019,0,10.12,14.07,27.44
05/12/2021 10:59,87770.8,43400.5,4644.8,bcn_CZW9,8.2,5.1,-102.9,-0.0019,0,7.94,12.85,27.06
